2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR714YZG/	ENCSR714YZG	ETV4	ETV4	GEO:GSE96333,FactorBook:ENCSR714YZG
/experiments/ENCSR696LQU/	ENCSR696LQU	EP300	EP300	FactorBook:ENCSR696LQU,GEO:GSE105704
/experiments/ENCSR543BVU/	ENCSR543BVU	SOX6	SOX6	GEO:GSE105665,FactorBook:ENCSR543BVU
/experiments/ENCSR851BNE/	ENCSR851BNE	MEIS2	MEIS2	GEO:GSE127590,FactorBook:ENCSR851BNE
/experiments/ENCSR197DJH/	ENCSR197DJH	SREBF1	SREBF1	GEO:GSE91561,FactorBook:ENCSR197DJH
/experiments/ENCSR739IHN/	ENCSR739IHN	TBX21	TBX21	FactorBook:ENCSR739IHN,GEO:GSE92020
/experiments/ENCSR792MZV/	ENCSR792MZV	MYRF	MYRF	FactorBook:ENCSR792MZV,GEO:GSE127561
/experiments/ENCSR462KYU/	ENCSR462KYU	GABPB1	GABPB1	FactorBook:ENCSR462KYU,GEO:GSE96181
/experiments/ENCSR031ING/	ENCSR031ING	KDM6A	KDM6A	FactorBook:ENCSR031ING,GEO:GSE95890
/experiments/ENCSR038RXU/	ENCSR038RXU	GABPA	GABPA	GEO:GSE105286,FactorBook:ENCSR038RXU
/experiments/ENCSR608HVP/	ENCSR608HVP	KLF13	KLF13	GEO:GSE91910,FactorBook:ENCSR608HVP
/experiments/ENCSR732PJX/	ENCSR732PJX	NKRF	NKRF	FactorBook:ENCSR732PJX,GEO:GSE105912
/experiments/ENCSR618ICR/	ENCSR618ICR	RCOR1	RCOR1	GEO:GSE105504,FactorBook:ENCSR618ICR
/experiments/ENCSR006WUS/	ENCSR006WUS	NEUROD1	NEUROD1	FactorBook:ENCSR006WUS,GEO:GSE127346
/experiments/ENCSR264CZJ/	ENCSR264CZJ	THRA	THRA	GEO:GSE105400,FactorBook:ENCSR264CZJ
/experiments/ENCSR634ZGP/	ENCSR634ZGP	UBTF	UBTF	FactorBook:ENCSR634ZGP,GEO:GSE91935
/experiments/ENCSR789GVU/	ENCSR789GVU	BHLHE40	BHLHE40	GEO:GSE92060,FactorBook:ENCSR789GVU
/experiments/ENCSR009MBP/	ENCSR009MBP	HSF1	HSF1	GEO:GSE105189,FactorBook:ENCSR009MBP
/experiments/ENCSR494TNM/	ENCSR494TNM	CTCF	CTCF	GEO:GSE105739,FactorBook:ENCSR494TNM
/experiments/ENCSR964BKO/	ENCSR964BKO	CTCF	CTCF	FactorBook:ENCSR964BKO,GEO:GSE105928
/experiments/ENCSR157CAU/	ENCSR157CAU	ZKSCAN1	ZKSCAN1	GEO:GSE91537,FactorBook:ENCSR157CAU
/experiments/ENCSR195QFV/	ENCSR195QFV	ZNF3	ZNF3	GEO:GSE127517,FactorBook:ENCSR195QFV
/experiments/ENCSR347NOB/	ENCSR347NOB	CEBPZ	CEBPZ	GEO:GSE91686,FactorBook:ENCSR347NOB
/experiments/ENCSR519QAA/	ENCSR519QAA	HNRNPK	HNRNPK	FactorBook:ENCSR519QAA
/experiments/ENCSR765MKZ/	ENCSR765MKZ	DRAP1	DRAP1	FactorBook:ENCSR765MKZ,GEO:GSE96365
/experiments/ENCSR560SEP/	ENCSR560SEP	RXRB	RXRB	FactorBook:ENCSR560SEP,GEO:GSE96235
/experiments/ENCSR469WII/	ENCSR469WII	BMI1	COMMD3-BMI1,BMI1	GEO:GSE91792,FactorBook:ENCSR469WII
/experiments/ENCSR909GJR/	ENCSR909GJR	MXD3	MXD3	GEO:GSE96466,FactorBook:ENCSR909GJR
/experiments/ENCSR639IIZ/	ENCSR639IIZ	CEBPG	CEBPG	GEO:GSE96281,FactorBook:ENCSR639IIZ
/experiments/ENCSR455DOO/	ENCSR455DOO	RCOR2	RCOR2	GEO:GSE96179,FactorBook:ENCSR455DOO
/experiments/ENCSR856JJB/	ENCSR856JJB	CTCF	CTCF	GEO:GSE127595,FactorBook:ENCSR856JJB
/experiments/ENCSR419ODQ/	ENCSR419ODQ	ZNF507	ZNF507	GEO:GSE127652,FactorBook:ENCSR419ODQ
/experiments/ENCSR257XVY/	ENCSR257XVY	ZNF83	ZNF83	GEO:GSE105396,FactorBook:ENCSR257XVY
/experiments/ENCSR546IHU/	ENCSR546IHU	ZNF184	ZNF184	FactorBook:ENCSR546IHU,GEO:GSE105679
/experiments/ENCSR874AFU/	ENCSR874AFU	IKZF1	IKZF1	FactorBook:ENCSR874AFU,GEO:GSE92125
/experiments/ENCSR093FKD/	ENCSR093FKD	CREB3	CREB3	FactorBook:ENCSR093FKD,GEO:GSE91471
/experiments/ENCSR099NCH/	ENCSR099NCH	ZNF24	ZNF24	FactorBook:ENCSR099NCH,GEO:GSE91483
/experiments/ENCSR072EUE/	ENCSR072EUE	CTCF	CTCF	GEO:GSE123200,FactorBook:ENCSR072EUE
/experiments/ENCSR798EGJ/	ENCSR798EGJ	RNF2	RNF2	GEO:GSE101284,FactorBook:ENCSR798EGJ
/experiments/ENCSR005NMT/	ENCSR005NMT	ID3	ID3	FactorBook:ENCSR005NMT,GEO:GSE91408
/experiments/ENCSR196HGZ/	ENCSR196HGZ	JUND	JUND	FactorBook:ENCSR196HGZ,GEO:GSE95975
/experiments/ENCSR207PFI/	ENCSR207PFI	ZBED1	ZBED1	GEO:GSE95985,FactorBook:ENCSR207PFI
/experiments/ENCSR318LVG/	ENCSR318LVG	ZBTB40	ZBTB40	GEO:GSE91661,FactorBook:ENCSR318LVG
/experiments/ENCSR017GBO/	ENCSR017GBO	TFDP1	TFDP1	FactorBook:ENCSR017GBO,GEO:GSE105217
/experiments/ENCSR178NTX/	ENCSR178NTX	CUX1	CUX1	FactorBook:ENCSR178NTX,GEO:GSE105363
/experiments/ENCSR887MXT/	ENCSR887MXT	ZHX1	ZHX1	GEO:GSE92136,FactorBook:ENCSR887MXT
/experiments/ENCSR662EOU/	ENCSR662EOU	NR2F1	NR2F1	FactorBook:ENCSR662EOU,GEO:GSE96301
/experiments/ENCSR818DQV/	ENCSR818DQV	MAFG	MAFG	FactorBook:ENCSR818DQV,GEO:GSE92076
/experiments/ENCSR782WRO/	ENCSR782WRO	BMI1	COMMD3-BMI1,BMI1	FactorBook:ENCSR782WRO,GEO:GSE92055
/experiments/ENCSR623KNM/	ENCSR623KNM	ELK1	ELK1	GEO:GSE91923,FactorBook:ENCSR623KNM
/experiments/ENCSR484DDO/	ENCSR484DDO	CTCF	CTCF	FactorBook:ENCSR484DDO,GEO:GSE105714
/experiments/ENCSR387QUV/	ENCSR387QUV	RELB	RELB	GEO:GSE105604,FactorBook:ENCSR387QUV
/experiments/ENCSR611JJS/	ENCSR611JJS	CTCF	CTCF	FactorBook:ENCSR611JJS,GEO:GSE123221
/experiments/ENCSR121PFY/	ENCSR121PFY	CDC5L	CDC5L	GEO:GSE91509,FactorBook:ENCSR121PFY
/experiments/ENCSR415AEB/	ENCSR415AEB	ZNF48	ZNF48	FactorBook:ENCSR415AEB,GEO:GSE96161
/experiments/ENCSR475SOC/	ENCSR475SOC	ELF1	ELF1	FactorBook:ENCSR475SOC,GEO:GSE105677
/experiments/ENCSR098XMN/	ENCSR098XMN	RXRA	RXRA	FactorBook:ENCSR098XMN,GEO:GSE127399
/experiments/ENCSR945NFL/	ENCSR945NFL	USF2	USF2	GEO:GSE105895,FactorBook:ENCSR945NFL
/experiments/ENCSR066GBX/	ENCSR066GBX	CTCF	CTCF	GEO:GSE127378,FactorBook:ENCSR066GBX
/experiments/ENCSR706BJO/	ENCSR706BJO	ZBTB11	ZBTB11	FactorBook:ENCSR706BJO,GEO:GSE105813
/experiments/ENCSR189TRZ/	ENCSR189TRZ	TCF12	TCF12	FactorBook:ENCSR189TRZ,GEO:GSE105376
/experiments/ENCSR897MYK/	ENCSR897MYK	SREBF1	SREBF1	GEO:GSE92148,FactorBook:ENCSR897MYK
/experiments/ENCSR072GJV/	ENCSR072GJV	HMG20A	HMG20A	FactorBook:ENCSR072GJV,GEO:GSE95905
/experiments/ENCSR590CNM/	ENCSR590CNM	GATA4	GATA4	FactorBook:ENCSR590CNM,GEO:GSE96255
/experiments/ENCSR334HSW/	ENCSR334HSW	ZNF318	ZNF318	GEO:GSE91673,FactorBook:ENCSR334HSW
/experiments/ENCSR893QWP/	ENCSR893QWP	REST	REST	GEO:GSE106064,FactorBook:ENCSR893QWP
/experiments/ENCSR606TNN/	ENCSR606TNN	CTCF	CTCF	FactorBook:ENCSR606TNN,GEO:GSE105477
/experiments/ENCSR736BUG/	ENCSR736BUG	EGR1	EGR1	GEO:GSE127464,FactorBook:ENCSR736BUG
/experiments/ENCSR986XYK/	ENCSR986XYK	PKNOX1	PKNOX1	GEO:GSE92210,FactorBook:ENCSR986XYK
/experiments/ENCSR205SKQ/	ENCSR205SKQ	YBX1	YBX1	GEO:GSE91572,FactorBook:ENCSR205SKQ
/experiments/ENCSR443MVV/	ENCSR443MVV	PRDM4	PRDM4	GEO:GSE145188,FactorBook:ENCSR443MVV
/experiments/ENCSR365DQH/	ENCSR365DQH	ZNF211	ZNF211	GEO:GSE105589,FactorBook:ENCSR365DQH
/experiments/ENCSR134QIE/	ENCSR134QIE	ZFP3	ZFP3	FactorBook:ENCSR134QIE,GEO:GSE91521
/experiments/ENCSR605MGM/	ENCSR605MGM	SCRT1	SCRT1	FactorBook:ENCSR605MGM,GEO:GSE91908
/experiments/ENCSR984MDV/	ENCSR984MDV	ZNF24	ZNF24	FactorBook:ENCSR984MDV,GEO:GSE92208
/experiments/ENCSR482PMN/	ENCSR482PMN	CTCF	CTCF	GEO:GSE105690,FactorBook:ENCSR482PMN
/experiments/ENCSR679STZ/	ENCSR679STZ	ZNF792	ZNF792	FactorBook:ENCSR679STZ,GEO:GSE91981
/experiments/ENCSR721QZV/	ENCSR721QZV	ZSCAN18	ZSCAN18	GEO:GSE105858,FactorBook:ENCSR721QZV
/experiments/ENCSR336PTS/	ENCSR336PTS	CTCF	CTCF	FactorBook:ENCSR336PTS
/experiments/ENCSR543KOA/	ENCSR543KOA	ZBTB12	ZBTB12	GEO:GSE127357,FactorBook:ENCSR543KOA
/experiments/ENCSR620VIC/	ENCSR620VIC	CEBPG	CEBPG	GEO:GSE105532,FactorBook:ENCSR620VIC
/experiments/ENCSR776MDR/	ENCSR776MDR	ZNF577	ZNF577	FactorBook:ENCSR776MDR,GEO:GSE127747
/experiments/ENCSR439OCL/	ENCSR439OCL	ZNF407	ZNF407	GEO:GSE127675,FactorBook:ENCSR439OCL
/experiments/ENCSR194KWL/	ENCSR194KWL	ZNF704	ZNF704	FactorBook:ENCSR194KWL,GEO:GSE105380
/experiments/ENCSR028YEV/	ENCSR028YEV	CTCF	CTCF	GEO:GSE105263,FactorBook:ENCSR028YEV
/experiments/ENCSR689YFA/	ENCSR689YFA	ZNF146	ZNF146	FactorBook:ENCSR689YFA,GEO:GSE91989
/experiments/ENCSR371LLY/	ENCSR371LLY	ZNF37A	ZNF37A	GEO:GSE127613,FactorBook:ENCSR371LLY
/experiments/ENCSR076EZB/	ENCSR076EZB	KLF9	KLF9	GEO:GSE91452,FactorBook:ENCSR076EZB
/experiments/ENCSR798NVH/	ENCSR798NVH	CTCF	CTCF	GEO:GSE106060,FactorBook:ENCSR798NVH
/experiments/ENCSR163RYW/	ENCSR163RYW	ZNF189	ZNF189	GEO:GSE127450,FactorBook:ENCSR163RYW
/experiments/ENCSR673SGK/	ENCSR673SGK	BCL6B	BCL6B	GEO:GSE105647,FactorBook:ENCSR673SGK
/experiments/ENCSR966ULI/	ENCSR966ULI	PATZ1	PATZ1	GEO:GSE92195,FactorBook:ENCSR966ULI
/experiments/ENCSR535DIA/	ENCSR535DIA	GLIS2	GLIS2	GEO:GSE91851,FactorBook:ENCSR535DIA
/experiments/ENCSR838RUX/	ENCSR838RUX	CTCF	CTCF	GEO:GSE105931,FactorBook:ENCSR838RUX
/experiments/ENCSR224NFP/	ENCSR224NFP	ZNF426	ZNF426	GEO:GSE105347,FactorBook:ENCSR224NFP
/experiments/ENCSR217WRC/	ENCSR217WRC	TSHZ1	TSHZ1	GEO:GSE91585,FactorBook:ENCSR217WRC
/experiments/ENCSR274LVQ/	ENCSR274LVQ	ZNF776	ZNF776	GEO:GSE105415,FactorBook:ENCSR274LVQ
/experiments/ENCSR773JBP/	ENCSR773JBP	CTCF	CTCF	GEO:GSE106007,FactorBook:ENCSR773JBP
/experiments/ENCSR858FAN/	ENCSR858FAN	ZNF621	ZNF621	FactorBook:ENCSR858FAN,GEO:GSE105992
/experiments/ENCSR304AMN/	ENCSR304AMN	IKZF3	IKZF3	FactorBook:ENCSR304AMN,GEO:GSE127579
/experiments/ENCSR946ZLI/	ENCSR946ZLI	KLF13	KLF13	FactorBook:ENCSR946ZLI,GEO:GSE127651
/experiments/ENCSR897RVP/	ENCSR897RVP	ZNF514	ZNF514	FactorBook:ENCSR897RVP,GEO:GSE106070
/experiments/ENCSR460MBI/	ENCSR460MBI	ZBTB20	ZBTB20	FactorBook:ENCSR460MBI,GEO:GSE105642
/experiments/ENCSR955BIB/	ENCSR955BIB	CTCF	CTCF	GEO:GSE105921,FactorBook:ENCSR955BIB
/experiments/ENCSR501NSC/	ENCSR501NSC	ZSCAN26	ZSCAN26	GEO:GSE105475,FactorBook:ENCSR501NSC
/experiments/ENCSR981CID/	ENCSR981CID	CTCF	CTCF	GEO:GSE105986,FactorBook:ENCSR981CID
/experiments/ENCSR676ZEF/	ENCSR676ZEF	ZNF398	ZNF398	FactorBook:ENCSR676ZEF,GEO:GSE105661
/experiments/ENCSR768LIO/	ENCSR768LIO	OVOL3	OVOL3	GEO:GSE92037,FactorBook:ENCSR768LIO
/experiments/ENCSR618QYE/	ENCSR618QYE	CTCF	CTCF	GEO:GSE105507,FactorBook:ENCSR618QYE
/experiments/ENCSR711UOA/	ENCSR711UOA	ZNF837	ZNF837	GEO:GSE92001,FactorBook:ENCSR711UOA
/experiments/ENCSR391ZKN/	ENCSR391ZKN	CTCF	CTCF	FactorBook:ENCSR391ZKN,GEO:GSE105629
/experiments/ENCSR829HTO/	ENCSR829HTO	CTCF	CTCF	GEO:GSE105894,FactorBook:ENCSR829HTO
/experiments/ENCSR701RXW/	ENCSR701RXW	ZNF530	ZNF530	FactorBook:ENCSR701RXW,GEO:GSE105802
/experiments/ENCSR692HSE/	ENCSR692HSE	YY2	YY2	FactorBook:ENCSR692HSE,GEO:GSE105691
/experiments/ENCSR864VJE/	ENCSR864VJE	ZSCAN16	ZSCAN16	GEO:GSE92115,FactorBook:ENCSR864VJE
/experiments/ENCSR125ULS/	ENCSR125ULS	ZNF561	ZNF561	GEO:GSE127418,FactorBook:ENCSR125ULS
/experiments/ENCSR189YMA/	ENCSR189YMA	VEZF1	VEZF1	FactorBook:ENCSR189YMA,GEO:GSE136477
/experiments/ENCSR559KAB/	ENCSR559KAB	CTCF	CTCF	GEO:GSE105718,FactorBook:ENCSR559KAB
/experiments/ENCSR567XAM/	ENCSR567XAM	ZNF473	ZNF473	GEO:GSE105729,FactorBook:ENCSR567XAM
/experiments/ENCSR071XWO/	ENCSR071XWO	CTCF	CTCF	FactorBook:ENCSR071XWO,GEO:GSE105222
/experiments/ENCSR348ONY/	ENCSR348ONY	ZFP41	ZFP41	FactorBook:ENCSR348ONY,GEO:GSE91688
/experiments/ENCSR146BGM/	ENCSR146BGM	CTCF	CTCF	GEO:GSE127433,FactorBook:ENCSR146BGM
/experiments/ENCSR252XWG/	ENCSR252XWG	CTCF	CTCF	GEO:GSE105391,FactorBook:ENCSR252XWG
/experiments/ENCSR162IEM/	ENCSR162IEM	MYBL2	MYBL2	GEO:GSE105340,FactorBook:ENCSR162IEM
/experiments/ENCSR508DQA/	ENCSR508DQA	FOXK2	FOXK2	FactorBook:ENCSR508DQA,GEO:GSE91827
/experiments/ENCSR065XVO/	ENCSR065XVO	CHAMP1	CHAMP1	FactorBook:ENCSR065XVO,GEO:GSE91447
/experiments/ENCSR302AWT/	ENCSR302AWT	FOXK2	FOXK2	GEO:GSE91647,FactorBook:ENCSR302AWT
/experiments/ENCSR074SFL/	ENCSR074SFL	CTCF	CTCF	GEO:GSE105227,FactorBook:ENCSR074SFL
/experiments/ENCSR217HTK/	ENCSR217HTK	ATF2	ATF2	FactorBook:ENCSR217HTK,GEO:GSE91583
/experiments/ENCSR517DDU/	ENCSR517DDU	ZNF48	ZNF48	GEO:GSE105622,FactorBook:ENCSR517DDU
/experiments/ENCSR434XLP/	ENCSR434XLP	CTCF	CTCF	GEO:GSE105554,FactorBook:ENCSR434XLP
/experiments/ENCSR490LWA/	ENCSR490LWA	CEBPG	CEBPG	GEO:GSE105728,FactorBook:ENCSR490LWA
/experiments/ENCSR041ZIQ/	ENCSR041ZIQ	SALL1	SALL1	FactorBook:ENCSR041ZIQ,GEO:GSE105182
/experiments/ENCSR338SEM/	ENCSR338SEM	ZNF248	ZNF248	FactorBook:ENCSR338SEM,GEO:GSE105540
/experiments/ENCSR000BIE/	ENCSR000BIE	CTCF	CTCF	FactorBook:ENCSR000BIE,GEO:GSM803486,UCSC-ENCODE-hg19:wgEncodeEH001516
/experiments/ENCSR429JTR/	ENCSR429JTR	EP300	EP300	GEO:GSE105520,FactorBook:ENCSR429JTR
/experiments/ENCSR635EXI/	ENCSR635EXI	ZSCAN29	ZSCAN29	GEO:GSE127409,FactorBook:ENCSR635EXI
/experiments/ENCSR894SXR/	ENCSR894SXR	TCF12	TCF12	GEO:GSE106066,FactorBook:ENCSR894SXR
/experiments/ENCSR822CEA/	ENCSR822CEA	CTCF	CTCF	FactorBook:ENCSR822CEA,GEO:GSE127577
/experiments/ENCSR325DER/	ENCSR325DER	NR3C1	NR3C1	FactorBook:ENCSR325DER,GEO:GSE127585
/experiments/ENCSR412YGM/	ENCSR412YGM	ZSCAN29	ZSCAN29	FactorBook:ENCSR412YGM,GEO:GSE105479
/experiments/ENCSR392SFJ/	ENCSR392SFJ	CTCF	CTCF	GEO:GSE105630,FactorBook:ENCSR392SFJ
/experiments/ENCSR437GBJ/	ENCSR437GBJ	NFATC3	NFATC3	FactorBook:ENCSR437GBJ,GEO:GSE127672
/experiments/ENCSR742TMU/	ENCSR742TMU	ZNF282	ZNF282	FactorBook:ENCSR742TMU,GEO:GSE127480
/experiments/ENCSR713SXF/	ENCSR713SXF	CTCF	CTCF	FactorBook:ENCSR713SXF,GEO:GSE123224
/experiments/ENCSR283ZNI/	ENCSR283ZNI	ZBTB8A	ZBTB8A	FactorBook:ENCSR283ZNI,GEO:GSE127565
/experiments/ENCSR304XUZ/	ENCSR304XUZ	CTCF	CTCF	FactorBook:ENCSR304XUZ,GEO:GSE105472
/experiments/ENCSR544APK/	ENCSR544APK	CTCF	CTCF	GEO:GSE127359,FactorBook:ENCSR544APK
/experiments/ENCSR621ATC/	ENCSR621ATC	ZNF184	ZNF184	GEO:GSE127746,FactorBook:ENCSR621ATC
/experiments/ENCSR875NEW/	ENCSR875NEW	CTCF	CTCF	FactorBook:ENCSR875NEW
/experiments/ENCSR801GJU/	ENCSR801GJU	CBX2	CBX2	FactorBook:ENCSR801GJU
/experiments/ENCSR669NFS/	ENCSR669NFS	ARNT	ARNT	FactorBook:ENCSR669NFS,GEO:GSE127424
/experiments/ENCSR336DXE/	ENCSR336DXE	SKIL	SKIL	FactorBook:ENCSR336DXE,GEO:GSE105526
/experiments/ENCSR979QYJ/	ENCSR979QYJ	MNT	MNT	FactorBook:ENCSR979QYJ,GEO:GSE105983
/experiments/ENCSR549TXG/	ENCSR549TXG	CTCF	CTCF	FactorBook:ENCSR549TXG,GEO:GSE143009
/experiments/ENCSR590KEQ/	ENCSR590KEQ	ARNT	ARNT	GEO:GSE127382,FactorBook:ENCSR590KEQ
/experiments/ENCSR145TSJ/	ENCSR145TSJ	ATF4	ATF4	FactorBook:ENCSR145TSJ,GEO:GSE127432
/experiments/ENCSR138YYY/	ENCSR138YYY	GABPB1	GABPB1	GEO:GSE127423,FactorBook:ENCSR138YYY
/experiments/ENCSR000MMZ/	ENCSR000MMZ	EP300	EP300	FactorBook:ENCSR000MMZ,GEO:GSE105168
/experiments/ENCSR004GKA/	ENCSR004GKA	ZEB2	ZEB2	FactorBook:ENCSR004GKA,GEO:GSE91406
/experiments/ENCSR907MZR/	ENCSR907MZR	TRIM24	TRIM24	GEO:GSE92152,FactorBook:ENCSR907MZR
/experiments/ENCSR505ZGX/	ENCSR505ZGX	CTCF	CTCF	GEO:GSE142997,FactorBook:ENCSR505ZGX
/experiments/ENCSR494UQJ/	ENCSR494UQJ	NR3C1	NR3C1	FactorBook:ENCSR494UQJ,GEO:GSE127701
/experiments/ENCSR744WOO/	ENCSR744WOO	TCF12	TCF12	FactorBook:ENCSR744WOO,GEO:GSE105952
/experiments/ENCSR746XEG/	ENCSR746XEG	NFXL1	NFXL1	GEO:GSE105960,FactorBook:ENCSR746XEG
/experiments/ENCSR882ICT/	ENCSR882ICT	ZNF384	ZNF384	GEO:GSE92130,FactorBook:ENCSR882ICT
/experiments/ENCSR000DWH/	ENCSR000DWH	CTCF	CTCF	FactorBook:ENCSR000DWH,GEO:GSM1022663,UCSC-ENCODE-hg19:wgEncodeEH002057
/experiments/ENCSR441VHN/	ENCSR441VHN	IKZF1	IKZF1	FactorBook:ENCSR441VHN,GEO:GSE105587
/experiments/ENCSR014RCS/	ENCSR014RCS	HNRNPK	HNRNPK	FactorBook:ENCSR014RCS
/experiments/ENCSR000AMA/	ENCSR000AMA	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000080,GEO:GSM733645,FactorBook:ENCSR000AMA
/experiments/ENCSR395HWC/	ENCSR395HWC	IKZF1	IKZF1	FactorBook:ENCSR395HWC,GEO:GSE91730
/experiments/ENCSR236YGF/	ENCSR236YGF	CTCF	CTCF	FactorBook:ENCSR236YGF,GEO:GSE142936
/experiments/ENCSR668BTN/	ENCSR668BTN	CTCF	CTCF	FactorBook:ENCSR668BTN,GEO:GSE127422
/experiments/ENCSR258SXK/	ENCSR258SXK	SFPQ	SFPQ	FactorBook:ENCSR258SXK,GEO:GSE105397
/experiments/ENCSR684NJD/	ENCSR684NJD	EP300	EP300	GEO:GSE105672,FactorBook:ENCSR684NJD
/experiments/ENCSR906OMM/	ENCSR906OMM	EP300	EP300	FactorBook:ENCSR906OMM,GEO:GSE105801
/experiments/ENCSR486IFJ/	ENCSR486IFJ	ESRRA	ESRRA	GEO:GSE91805,FactorBook:ENCSR486IFJ
/experiments/ENCSR000BSK/	ENCSR000BSK	JUND	JUND	GEO:GSM1010901,FactorBook:ENCSR000BSK,UCSC-ENCODE-hg19:wgEncodeEH003226
